entry,at,order
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T12:03:22.504Z,164328500250400
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T12:03:21.562Z,164328500156200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T12:03:20.292Z,164328500029200
"""Sam @ QR-4gITocS"" raises to 1.50",2022-01-27T12:03:19.367Z,164328499936700
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T12:03:11.438Z,164328499143800
"""Aidan @ Cjnby_nuhl"" posts a missed big blind of 0.50",2022-01-27T12:03:09.886Z,164328498988612
"""Aidan @ Cjnby_nuhl"" posts a missing small blind of 0.25",2022-01-27T12:03:09.886Z,164328498988611
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-27T12:03:09.886Z,164328498988610
"""Eduardo @ vAnWuTY_FS"" posts a small blind of 0.25",2022-01-27T12:03:09.886Z,164328498988609
"Your hand is 3♥, Q♦",2022-01-27T12:03:09.886Z,164328498988608
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (84.44) | #5 ""Sam @ QR-4gITocS"" (86.21) | #7 ""Aidan @ Cjnby_nuhl"" (77.48) | #8 ""Eric @ H6gP0q2HPC"" (60.37) | #9 ""Eduardo @ vAnWuTY_FS"" (22.94) | #10 ""Zach @ BBsZMWPFSI"" (169.06)",2022-01-27T12:03:09.886Z,164328498988602
"-- starting hand #233  (No Limit Texas Hold'em) (dealer: ""Eric @ H6gP0q2HPC"") --",2022-01-27T12:03:09.886Z,164328498988601
"The player ""Aidan @ Cjnby_nuhl"" joined the game with a stack of 77.48.",2022-01-27T12:03:09.886Z,164328498988600
"-- ending hand #232 --",2022-01-27T12:03:06.931Z,164328498693102
"""Zach @ BBsZMWPFSI"" collected 1.25 from pot",2022-01-27T12:03:06.931Z,164328498693101
"Uncalled bet of 1.00 returned to ""Zach @ BBsZMWPFSI""",2022-01-27T12:03:06.931Z,164328498693100
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T12:03:06.112Z,164328498611200
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T12:03:02.367Z,164328498236700
"""Sam @ QR-4gITocS"" folds",2022-01-27T12:03:01.162Z,164328498116200
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T12:03:00.236Z,164328498023600
"""Zach @ BBsZMWPFSI"" raises to 1.50",2022-01-27T12:02:58.173Z,164328497817300
"""Eduardo @ vAnWuTY_FS"" posts a big blind of 0.50",2022-01-27T12:02:55.267Z,164328497526708
"""Eric @ H6gP0q2HPC"" posts a small blind of 0.25",2022-01-27T12:02:55.267Z,164328497526707
"Your hand is J♠, A♥",2022-01-27T12:02:55.267Z,164328497526706
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (84.44) | #5 ""Sam @ QR-4gITocS"" (86.21) | #8 ""Eric @ H6gP0q2HPC"" (60.62) | #9 ""Eduardo @ vAnWuTY_FS"" (23.44) | #10 ""Zach @ BBsZMWPFSI"" (168.31)",2022-01-27T12:02:55.267Z,164328497526701
"-- starting hand #232  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-27T12:02:55.267Z,164328497526700
"-- ending hand #231 --",2022-01-27T12:02:52.265Z,164328497226502
"""Eduardo @ vAnWuTY_FS"" collected 1.25 from pot",2022-01-27T12:02:52.265Z,164328497226501
"Uncalled bet of 1.25 returned to ""Eduardo @ vAnWuTY_FS""",2022-01-27T12:02:52.265Z,164328497226500
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T12:02:51.391Z,164328497139100
"The player ""Aidan @ Cjnby_nuhl"" sit back with the stack of 77.48.",2022-01-27T12:02:50.975Z,164328497097500
"""Eduardo @ vAnWuTY_FS"" bets 1.25",2022-01-27T12:02:49.643Z,164328496964300
"""Eric @ H6gP0q2HPC"" checks",2022-01-27T12:02:47.032Z,164328496703200
"Flop:  [8♦, 4♠, 10♥]",2022-01-27T12:02:45.515Z,164328496551500
"""Eric @ H6gP0q2HPC"" checks",2022-01-27T12:02:44.672Z,164328496467200
"""Sam @ QR-4gITocS"" folds",2022-01-27T12:02:38.552Z,164328495855200
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T12:02:34.131Z,164328495413100
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T12:02:30.951Z,164328495095100
"""Eduardo @ vAnWuTY_FS"" calls 0.50",2022-01-27T12:02:28.795Z,164328494879500
"""Eric @ H6gP0q2HPC"" posts a big blind of 0.50",2022-01-27T12:02:27.049Z,164328494704909
"""Sam @ QR-4gITocS"" posts a small blind of 0.25",2022-01-27T12:02:27.049Z,164328494704908
"Your hand is 4♥, 3♦",2022-01-27T12:02:27.049Z,164328494704907
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (84.44) | #5 ""Sam @ QR-4gITocS"" (86.46) | #8 ""Eric @ H6gP0q2HPC"" (61.12) | #9 ""Eduardo @ vAnWuTY_FS"" (22.69) | #10 ""Zach @ BBsZMWPFSI"" (168.31)",2022-01-27T12:02:27.049Z,164328494704902
"-- starting hand #231  (No Limit Texas Hold'em) (dealer: ""Rohan @ Q8ZCor2YJG"") --",2022-01-27T12:02:27.049Z,164328494704901
"The player ""Aidan @ Cjnby_nuhl"" stand up with the stack of 77.48.",2022-01-27T12:02:27.049Z,164328494704900
"-- ending hand #230 --",2022-01-27T12:02:24.048Z,164328494404802
"""Zach @ BBsZMWPFSI"" collected 1.25 from pot",2022-01-27T12:02:24.048Z,164328494404801
"Uncalled bet of 1.00 returned to ""Zach @ BBsZMWPFSI""",2022-01-27T12:02:24.048Z,164328494404800
"""Sam @ QR-4gITocS"" folds",2022-01-27T12:02:23.217Z,164328494321700
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T12:02:16.652Z,164328493665200
"""Zach @ BBsZMWPFSI"" raises to 1.50",2022-01-27T12:02:12.264Z,164328493226400
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T12:02:08.738Z,164328492873800
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T12:02:07.730Z,164328492773000
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T12:02:05.821Z,164328492582100
"""Sam @ QR-4gITocS"" posts a big blind of 0.50",2022-01-27T12:02:04.625Z,164328492462510
"""Rohan @ Q8ZCor2YJG"" posts a small blind of 0.25",2022-01-27T12:02:04.625Z,164328492462509
"Your hand is 10♥, J♦",2022-01-27T12:02:04.625Z,164328492462508
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (84.69) | #5 ""Sam @ QR-4gITocS"" (86.96) | #7 ""Aidan @ Cjnby_nuhl"" (77.48) | #8 ""Eric @ H6gP0q2HPC"" (61.12) | #9 ""Eduardo @ vAnWuTY_FS"" (22.69) | #10 ""Zach @ BBsZMWPFSI"" (167.56)",2022-01-27T12:02:04.625Z,164328492462502
"-- starting hand #230  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-27T12:02:04.625Z,164328492462501
"The player ""Jared @ h0BlfhuN9N"" quits the game with a stack of 0.00.",2022-01-27T12:02:04.625Z,164328492462500
"-- ending hand #229 --",2022-01-27T12:02:01.610Z,164328492161002
"""Rohan @ Q8ZCor2YJG"" collected 30.85 from pot with Flush, Kh High (combination: K♥, 10♥, 8♥, 5♥, 2♥)",2022-01-27T12:02:01.610Z,164328492161001
"""Rohan @ Q8ZCor2YJG"" shows a 2♠, 2♥.",2022-01-27T12:02:01.610Z,164328492161000
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T12:02:00.660Z,164328492066000
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T12:01:59.603Z,164328491960300
"River: 7♦, K♥, 8♥, 10♥ [5♥]",2022-01-27T12:01:56.005Z,164328491600500
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T12:01:55.092Z,164328491509200
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T12:01:54.050Z,164328491405000
"Turn: 7♦, K♥, 8♥ [10♥]",2022-01-27T12:01:52.000Z,164328491200000
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T12:01:51.016Z,164328491101600
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T12:01:48.660Z,164328490866000
"Flop:  [7♦, K♥, 8♥]",2022-01-27T12:01:45.597Z,164328490559700
"""Rohan @ Q8ZCor2YJG"" calls 10.20",2022-01-27T12:01:44.786Z,164328490478600
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T12:01:42.455Z,164328490245500
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T12:01:40.298Z,164328490029800
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T12:01:39.211Z,164328489921100
"""Aidan @ Cjnby_nuhl"" calls 10.20",2022-01-27T12:01:38.041Z,164328489804100
"""Jared @ h0BlfhuN9N"" raises to 10.20 and go all in",2022-01-27T12:01:29.526Z,164328488952600
"""Sam @ QR-4gITocS"" folds",2022-01-27T12:01:25.405Z,164328488540500
"""Rohan @ Q8ZCor2YJG"" posts a big blind of 0.50",2022-01-27T12:01:21.786Z,164328488178610
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-27T12:01:21.786Z,164328488178609
"Your hand is Q♣, J♦",2022-01-27T12:01:21.786Z,164328488178608
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (64.04) | #5 ""Sam @ QR-4gITocS"" (86.96) | #6 ""Jared @ h0BlfhuN9N"" (10.20) | #7 ""Aidan @ Cjnby_nuhl"" (87.68) | #8 ""Eric @ H6gP0q2HPC"" (61.12) | #9 ""Eduardo @ vAnWuTY_FS"" (22.69) | #10 ""Zach @ BBsZMWPFSI"" (167.81)",2022-01-27T12:01:21.786Z,164328488178601
"-- starting hand #229  (No Limit Texas Hold'em) (dealer: ""Eduardo @ vAnWuTY_FS"") --",2022-01-27T12:01:21.786Z,164328488178600
"-- ending hand #228 --",2022-01-27T12:01:18.713Z,164328487871303
"""Jared @ h0BlfhuN9N"" shows a 10♣, A♣.",2022-01-27T12:01:18.713Z,164328487871302
"""Zach @ BBsZMWPFSI"" collected 167.81 from pot with Full House, A's over Q's (combination: A♦, A♥, A♠, Q♣, Q♦)",2022-01-27T12:01:18.713Z,164328487871301
"""Zach @ BBsZMWPFSI"" shows a Q♣, A♦.",2022-01-27T12:01:18.713Z,164328487871300
"""Jared @ h0BlfhuN9N"" calls 74.16",2022-01-27T12:01:17.826Z,164328487782600
"""Zach @ BBsZMWPFSI"" raises to 74.16 and go all in",2022-01-27T12:01:07.846Z,164328486784600
"""Jared @ h0BlfhuN9N"" raises to 29.22",2022-01-27T12:00:55.181Z,164328485518100
"""Zach @ BBsZMWPFSI"" bets 9.74",2022-01-27T12:00:44.659Z,164328484465900
"River: 10♠, 3♥, A♥, A♠ [Q♦]",2022-01-27T12:00:21.821Z,164328482182100
"""Jared @ h0BlfhuN9N"" calls 4.87",2022-01-27T12:00:20.989Z,164328482098900
"""Zach @ BBsZMWPFSI"" bets 4.87",2022-01-27T12:00:04.311Z,164328480431100
"Turn: 10♠, 3♥, A♥ [A♠]",2022-01-27T11:59:40.399Z,164328478039900
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:59:39.572Z,164328477957200
"""Zach @ BBsZMWPFSI"" calls 2.50",2022-01-27T11:59:38.423Z,164328477842300
"""Jared @ h0BlfhuN9N"" bets 2.50",2022-01-27T11:59:35.655Z,164328477565500
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T11:59:30.432Z,164328477043200
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T11:59:26.813Z,164328476681300
"Flop:  [10♠, 3♥, A♥]",2022-01-27T11:59:21.792Z,164328476179200
"""Rohan @ Q8ZCor2YJG"" calls 1.50",2022-01-27T11:59:20.820Z,164328476082000
"""Zach @ BBsZMWPFSI"" calls 1.50",2022-01-27T11:59:19.327Z,164328475932700
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:59:14.608Z,164328475460800
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T11:59:13.560Z,164328475356000
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:59:12.406Z,164328475240600
"""Jared @ h0BlfhuN9N"" raises to 1.50",2022-01-27T11:59:11.499Z,164328475149900
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:59:02.709Z,164328474270900
"""Rohan @ Q8ZCor2YJG"" calls 0.50",2022-01-27T11:58:52.500Z,164328473250000
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-27T11:58:50.301Z,164328473030110
"""Eduardo @ vAnWuTY_FS"" posts a small blind of 0.25",2022-01-27T11:58:50.301Z,164328473030109
"Your hand is Q♣, A♦",2022-01-27T11:58:50.301Z,164328473030108
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (65.54) | #5 ""Sam @ QR-4gITocS"" (86.96) | #6 ""Jared @ h0BlfhuN9N"" (93.23) | #7 ""Aidan @ Cjnby_nuhl"" (87.68) | #8 ""Eric @ H6gP0q2HPC"" (61.12) | #9 ""Eduardo @ vAnWuTY_FS"" (22.94) | #10 ""Zach @ BBsZMWPFSI"" (83.03)",2022-01-27T11:58:50.301Z,164328473030101
"-- starting hand #228  (No Limit Texas Hold'em) (dealer: ""Eric @ H6gP0q2HPC"") --",2022-01-27T11:58:50.301Z,164328473030100
"-- ending hand #227 --",2022-01-27T11:58:47.378Z,164328472737802
"""Eric @ H6gP0q2HPC"" collected 1.00 from pot",2022-01-27T11:58:47.378Z,164328472737801
"Uncalled bet of 0.67 returned to ""Eric @ H6gP0q2HPC""",2022-01-27T11:58:47.378Z,164328472737800
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:58:46.561Z,164328472656100
"""Eric @ H6gP0q2HPC"" raises to 1.17",2022-01-27T11:58:43.731Z,164328472373100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:58:37.176Z,164328471717600
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:58:36.180Z,164328471618000
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:58:35.247Z,164328471524700
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:58:32.812Z,164328471281200
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:58:31.826Z,164328471182600
"""Eduardo @ vAnWuTY_FS"" posts a big blind of 0.50",2022-01-27T11:58:25.158Z,164328470515810
"""Eric @ H6gP0q2HPC"" posts a small blind of 0.25",2022-01-27T11:58:25.158Z,164328470515809
"Your hand is 5♠, 7♣",2022-01-27T11:58:25.158Z,164328470515808
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (65.54) | #5 ""Sam @ QR-4gITocS"" (86.96) | #6 ""Jared @ h0BlfhuN9N"" (93.23) | #7 ""Aidan @ Cjnby_nuhl"" (87.68) | #8 ""Eric @ H6gP0q2HPC"" (60.62) | #9 ""Eduardo @ vAnWuTY_FS"" (23.44) | #10 ""Zach @ BBsZMWPFSI"" (83.03)",2022-01-27T11:58:25.158Z,164328470515801
"-- starting hand #227  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-27T11:58:25.158Z,164328470515800
"""Eric @ H6gP0q2HPC"" shows a K♦, Q♠.",2022-01-27T11:58:22.300Z,164328470230000
"-- ending hand #226 --",2022-01-27T11:58:21.455Z,164328470145502
"""Eric @ H6gP0q2HPC"" collected 0.50 from pot",2022-01-27T11:58:21.455Z,164328470145501
"Uncalled bet of 0.25 returned to ""Eric @ H6gP0q2HPC""",2022-01-27T11:58:21.455Z,164328470145500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:58:20.645Z,164328470064500
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:58:19.722Z,164328469972200
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:58:17.106Z,164328469710600
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:58:13.135Z,164328469313500
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:58:12.111Z,164328469211100
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:58:03.767Z,164328468376700
"""Eric @ H6gP0q2HPC"" posts a big blind of 0.50",2022-01-27T11:58:02.543Z,164328468254310
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.25",2022-01-27T11:58:02.543Z,164328468254309
"Your hand is 2♠, 7♦",2022-01-27T11:58:02.543Z,164328468254308
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (65.54) | #5 ""Sam @ QR-4gITocS"" (86.96) | #6 ""Jared @ h0BlfhuN9N"" (93.23) | #7 ""Aidan @ Cjnby_nuhl"" (87.93) | #8 ""Eric @ H6gP0q2HPC"" (60.37) | #9 ""Eduardo @ vAnWuTY_FS"" (23.44) | #10 ""Zach @ BBsZMWPFSI"" (83.03)",2022-01-27T11:58:02.543Z,164328468254301
"-- starting hand #226  (No Limit Texas Hold'em) (dealer: ""Jared @ h0BlfhuN9N"") --",2022-01-27T11:58:02.543Z,164328468254300
"-- ending hand #225 --",2022-01-27T11:57:59.541Z,164328467954102
"""Jared @ h0BlfhuN9N"" collected 3.50 from pot",2022-01-27T11:57:59.541Z,164328467954101
"Uncalled bet of 2.50 returned to ""Jared @ h0BlfhuN9N""",2022-01-27T11:57:59.541Z,164328467954100
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:57:58.664Z,164328467866400
"""Jared @ h0BlfhuN9N"" bets 2.50",2022-01-27T11:57:53.489Z,164328467348900
"Flop:  [K♥, Q♠, 3♦]",2022-01-27T11:57:44.414Z,164328466441400
"""Eduardo @ vAnWuTY_FS"" calls 1.50",2022-01-27T11:57:43.574Z,164328466357400
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:57:41.215Z,164328466121500
"""Jared @ h0BlfhuN9N"" raises to 1.50",2022-01-27T11:57:40.308Z,164328466030800
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:57:34.254Z,164328465425400
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:57:30.665Z,164328465066500
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:57:25.708Z,164328464570800
"""Eduardo @ vAnWuTY_FS"" calls 0.50",2022-01-27T11:57:24.788Z,164328464478800
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T11:57:23.502Z,164328464350200
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.50",2022-01-27T11:57:22.104Z,164328464210410
"""Jared @ h0BlfhuN9N"" posts a small blind of 0.25",2022-01-27T11:57:22.104Z,164328464210409
"Your hand is 5♦, Q♥",2022-01-27T11:57:22.104Z,164328464210408
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (65.54) | #5 ""Sam @ QR-4gITocS"" (86.96) | #6 ""Jared @ h0BlfhuN9N"" (91.23) | #7 ""Aidan @ Cjnby_nuhl"" (88.43) | #8 ""Eric @ H6gP0q2HPC"" (60.37) | #9 ""Eduardo @ vAnWuTY_FS"" (24.94) | #10 ""Zach @ BBsZMWPFSI"" (83.03)",2022-01-27T11:57:22.104Z,164328464210401
"-- starting hand #225  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-27T11:57:22.104Z,164328464210400
"""Jared @ h0BlfhuN9N"" shows a Q♣, 5♥.",2022-01-27T11:57:20.687Z,164328464068700
"-- ending hand #224 --",2022-01-27T11:57:18.302Z,164328463830201
"""Eduardo @ vAnWuTY_FS"" collected 24.94 from pot with Pair, J's (combination: J♣, J♦, Q♥, 10♣, 8♥)",2022-01-27T11:57:18.302Z,164328463830200
"River: 10♣, 3♣, 4♦, 8♥ [Q♥]",2022-01-27T11:57:14.200Z,164328463420000
"Turn: 10♣, 3♣, 4♦ [8♥]",2022-01-27T11:57:10.095Z,164328463009500
"""Eduardo @ vAnWuTY_FS"" shows a J♣, J♦.",2022-01-27T11:57:05.997Z,164328462599701
"""Rohan @ Q8ZCor2YJG"" shows a 4♣, 5♣.",2022-01-27T11:57:05.997Z,164328462599700
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:57:05.174Z,164328462517400
"""Sam @ QR-4gITocS"" folds",2022-01-27T11:57:04.250Z,164328462425000
"""Rohan @ Q8ZCor2YJG"" calls 10.47",2022-01-27T11:57:02.444Z,164328462244400
"""Eduardo @ vAnWuTY_FS"" bets 10.47 and go all in",2022-01-27T11:56:55.534Z,164328461553400
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:56:52.815Z,164328461281500
"""Sam @ QR-4gITocS"" checks",2022-01-27T11:56:51.875Z,164328461187500
"Flop:  [10♣, 3♣, 4♦]",2022-01-27T11:56:49.327Z,164328460932700
"""Jared @ h0BlfhuN9N"" calls 1.00",2022-01-27T11:56:48.498Z,164328460849800
"""Sam @ QR-4gITocS"" calls 1.00",2022-01-27T11:56:43.828Z,164328460382800
"""Rohan @ Q8ZCor2YJG"" calls 1.00",2022-01-27T11:56:38.510Z,164328459851000
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:56:36.348Z,164328459634800
"""Eduardo @ vAnWuTY_FS"" raises to 1.00",2022-01-27T11:56:35.327Z,164328459532700
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T11:56:31.952Z,164328459195200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:56:30.691Z,164328459069100
"""Jared @ h0BlfhuN9N"" posts a big blind of 0.50",2022-01-27T11:56:29.714Z,164328458971411
"""Sam @ QR-4gITocS"" posts a small blind of 0.25",2022-01-27T11:56:29.714Z,164328458971410
"Your hand is 9♦, 6♥",2022-01-27T11:56:29.714Z,164328458971409
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (77.01) | #5 ""Sam @ QR-4gITocS"" (87.96) | #6 ""Jared @ h0BlfhuN9N"" (92.23) | #7 ""Aidan @ Cjnby_nuhl"" (88.43) | #8 ""Eric @ H6gP0q2HPC"" (60.37) | #9 ""Eduardo @ vAnWuTY_FS"" (11.47) | #10 ""Zach @ BBsZMWPFSI"" (83.03)",2022-01-27T11:56:29.714Z,164328458971402
"-- starting hand #224  (No Limit Texas Hold'em) (dead button) --",2022-01-27T11:56:29.714Z,164328458971401
"The player ""Matthew @ G22Ye5FGsz"" quits the game with a stack of 0.00.",2022-01-27T11:56:29.714Z,164328458971400
"-- ending hand #223 --",2022-01-27T11:56:26.573Z,164328458657301
"""Sam @ QR-4gITocS"" collected 82.68 from pot with Three of a Kind, K's (combination: K♦, K♥, K♣, A♠, Q♣)",2022-01-27T11:56:26.573Z,164328458657300
"River: A♠, 2♦, 8♦, K♣ [Q♣]",2022-01-27T11:56:22.514Z,164328458251400
"""Sam @ QR-4gITocS"" shows a K♦, K♥.",2022-01-27T11:56:18.503Z,164328457850301
"""Matthew @ G22Ye5FGsz"" shows a A♦, 9♥.",2022-01-27T11:56:18.503Z,164328457850300
"""Sam @ QR-4gITocS"" raises to 29.34 and go all in",2022-01-27T11:56:17.599Z,164328457759900
"""Matthew @ G22Ye5FGsz"" raises to 29.34 and go all in",2022-01-27T11:56:12.462Z,164328457246200
"""Sam @ QR-4gITocS"" bets 11.50",2022-01-27T11:56:05.411Z,164328456541100
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:55:51.338Z,164328455133800
"Turn: A♠, 2♦, 8♦ [K♣]",2022-01-27T11:55:49.630Z,164328454963000
"""Matthew @ G22Ye5FGsz"" calls 7.00",2022-01-27T11:55:48.804Z,164328454880400
"""Sam @ QR-4gITocS"" bets 7.00",2022-01-27T11:55:47.022Z,164328454702200
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:55:40.088Z,164328454008800
"Flop:  [A♠, 2♦, 8♦]",2022-01-27T11:55:35.302Z,164328453530200
"""Matthew @ G22Ye5FGsz"" calls 4.25",2022-01-27T11:55:34.422Z,164328453442200
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:55:31.396Z,164328453139600
"""Sam @ QR-4gITocS"" raises to 4.25",2022-01-27T11:55:29.220Z,164328452922000
"""Matthew @ G22Ye5FGsz"" calls 1.50",2022-01-27T11:55:17.188Z,164328451718800
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:55:14.155Z,164328451415500
"""Zach @ BBsZMWPFSI"" raises to 1.50",2022-01-27T11:55:11.061Z,164328451106100
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:55:08.545Z,164328450854500
"""Eric @ H6gP0q2HPC"" folds",2022-01-27T11:55:07.479Z,164328450747900
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T11:55:06.208Z,164328450620800
"""Jared @ h0BlfhuN9N"" folds",2022-01-27T11:55:03.579Z,164328450357900
"""Sam @ QR-4gITocS"" posts a big blind of 0.50",2022-01-27T11:55:01.676Z,164328450167611
"""Matthew @ G22Ye5FGsz"" posts a small blind of 0.25",2022-01-27T11:55:01.676Z,164328450167610
"Your hand is A♥, 10♦",2022-01-27T11:55:01.676Z,164328450167609
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (77.01) | #4 ""Matthew @ G22Ye5FGsz"" (40.59) | #5 ""Sam @ QR-4gITocS"" (45.87) | #6 ""Jared @ h0BlfhuN9N"" (92.23) | #7 ""Aidan @ Cjnby_nuhl"" (88.43) | #8 ""Eric @ H6gP0q2HPC"" (60.37) | #9 ""Eduardo @ vAnWuTY_FS"" (11.47) | #10 ""Zach @ BBsZMWPFSI"" (84.53)",2022-01-27T11:55:01.676Z,164328450167601
"-- starting hand #223  (No Limit Texas Hold'em) (dealer: ""Rohan @ Q8ZCor2YJG"") --",2022-01-27T11:55:01.676Z,164328450167600
"-- ending hand #222 --",2022-01-27T11:54:58.550Z,164328449855003
"""Jared @ h0BlfhuN9N"" shows a 8♣, A♥.",2022-01-27T11:54:58.550Z,164328449855002
"""Matthew @ G22Ye5FGsz"" collected 18.50 from pot with Three of a Kind, K's (combination: K♦, K♣, K♥, Q♠, 10♦)",2022-01-27T11:54:58.550Z,164328449855001
"""Matthew @ G22Ye5FGsz"" shows a 8♠, K♦.",2022-01-27T11:54:58.550Z,164328449855000
"""Matthew @ G22Ye5FGsz"" calls 6.50",2022-01-27T11:54:57.710Z,164328449771000
"""Jared @ h0BlfhuN9N"" raises to 6.50",2022-01-27T11:54:56.176Z,164328449617600
"""Matthew @ G22Ye5FGsz"" bets 2.25",2022-01-27T11:54:48.233Z,164328448823300
"River: K♣, K♥, 7♣, Q♠ [10♦]",2022-01-27T11:54:39.261Z,164328447926100
"""Jared @ h0BlfhuN9N"" checks",2022-01-27T11:54:38.330Z,164328447833000
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:54:32.939Z,164328447293900
"Turn: K♣, K♥, 7♣ [Q♠]",2022-01-27T11:54:30.930Z,164328447093000
"""Matthew @ G22Ye5FGsz"" calls 1.50",2022-01-27T11:54:30.078Z,164328447007800
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T11:54:20.288Z,164328446028800
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T11:54:19.162Z,164328445916200
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T11:54:16.144Z,164328445614400
"""Jared @ h0BlfhuN9N"" bets 1.50",2022-01-27T11:54:14.440Z,164328445444000
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:54:09.329Z,164328444932900
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T11:54:07.110Z,164328444711000
"Flop:  [K♣, K♥, 7♣]",2022-01-27T11:54:04.706Z,164328444470600
"""Matthew @ G22Ye5FGsz"" checks",2022-01-27T11:54:03.839Z,164328444383900
"""Rohan @ Q8ZCor2YJG"" calls 0.50",2022-01-27T11:54:01.802Z,164328444180200
