entry,at,order
"River: 4♦, Q♥, K♠, 5♠ [9♠]",2022-01-26T07:05:23.995Z,164318072399500
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T07:05:23.171Z,164318072317100
"""taoufik @ eUjtZnSRPa"" calls 10.00",2022-01-26T07:05:21.361Z,164318072136100
"""kobe @ dvavFrv8ZM"" raises to 10.00",2022-01-26T07:05:18.870Z,164318071887000
"""Nate @ -Xs3B1ao3g"" calls 3.62",2022-01-26T07:05:15.466Z,164318071546600
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T07:05:13.892Z,164318071389200
"""taoufik @ eUjtZnSRPa"" bets 3.62",2022-01-26T07:05:12.552Z,164318071255200
"""kobe @ dvavFrv8ZM"" checks",2022-01-26T07:05:07.326Z,164318070732600
"Turn: 4♦, Q♥, K♠ [5♠]",2022-01-26T07:05:06.255Z,164318070625500
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T07:05:05.428Z,164318070542800
"""Henry @ lThNfQ1a9c"" checks",2022-01-26T07:05:03.708Z,164318070370800
"""taoufik @ eUjtZnSRPa"" checks",2022-01-26T07:05:02.183Z,164318070218300
"""kobe @ dvavFrv8ZM"" checks",2022-01-26T07:04:43.342Z,164318068334200
"Flop:  [4♦, Q♥, K♠]",2022-01-26T07:04:41.843Z,164318068184300
"""kobe @ dvavFrv8ZM"" calls 1.75",2022-01-26T07:04:40.926Z,164318068092600
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T07:04:25.294Z,164318066529400
"""Fedor Holz @ wKDv2fjGVE"" folds",2022-01-26T07:04:19.983Z,164318065998300
"""Nate @ -Xs3B1ao3g"" calls 1.75",2022-01-26T07:04:18.664Z,164318065866400
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T07:04:17.207Z,164318065720700
"""Henry @ lThNfQ1a9c"" calls 1.75",2022-01-26T07:04:16.260Z,164318065626000
"""taoufik @ eUjtZnSRPa"" raises to 1.75",2022-01-26T07:04:13.161Z,164318065316100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T07:04:05.600Z,164318064560000
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T07:04:04.655Z,164318064465500
"""Sam @ QR-4gITocS"" folds",2022-01-26T07:04:02.949Z,164318064294900
"""kobe @ dvavFrv8ZM"" posts a big blind of 0.50",2022-01-26T07:04:00.848Z,164318064084813
"""Shannman @ lTUVeDpLoD"" posts a small blind of 0.25",2022-01-26T07:04:00.848Z,164318064084812
"Your hand is 4♥, 6♦",2022-01-26T07:04:00.848Z,164318064084808
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (198.00) | #2 ""Nate @ -Xs3B1ao3g"" (178.04) | #3 ""Fedor Holz @ wKDv2fjGVE"" (89.82) | #4 ""Shannman @ lTUVeDpLoD"" (379.55) | #5 ""kobe @ dvavFrv8ZM"" (52.50) | #6 ""Sam @ QR-4gITocS"" (99.25) | #7 ""Zach @ BBsZMWPFSI"" (95.50) | #8 ""Aidan @ Cjnby_nuhl"" (63.26) | #9 ""taoufik @ eUjtZnSRPa"" (44.08) | #10 ""Henry @ lThNfQ1a9c"" (200.00)",2022-01-26T07:04:00.848Z,164318064084801
"-- starting hand #14  (No Limit Texas Hold'em) (dealer: ""Fedor Holz @ wKDv2fjGVE"") --",2022-01-26T07:04:00.848Z,164318064084800
"-- ending hand #13 --",2022-01-26T07:03:54.762Z,164318063476203
"""kobe @ dvavFrv8ZM"" shows a 10♣, A♥.",2022-01-26T07:03:54.762Z,164318063476202
"""Shannman @ lTUVeDpLoD"" collected 25.25 from pot with Flush, Kc High (combination: K♣, J♣, 7♣, 5♣, 3♣, 2♣)",2022-01-26T07:03:54.762Z,164318063476201
"""Shannman @ lTUVeDpLoD"" shows a 5♣, J♣.",2022-01-26T07:03:54.762Z,164318063476200
"""Shannman @ lTUVeDpLoD"" calls 0.50",2022-01-26T07:03:53.886Z,164318063388600
"""kobe @ dvavFrv8ZM"" bets 0.50",2022-01-26T07:03:47.222Z,164318062722200
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T07:03:42.247Z,164318062224700
"River: 3♣, K♣, 7♣, 6♦ [2♣]",2022-01-26T07:03:40.440Z,164318062044000
"""kobe @ dvavFrv8ZM"" checks",2022-01-26T07:03:39.625Z,164318061962500
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T07:03:36.502Z,164318061650200
"Turn: 3♣, K♣, 7♣ [6♦]",2022-01-26T07:03:33.548Z,164318061354800
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T07:03:32.700Z,164318061270000
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T07:03:31.052Z,164318061105200
"""taoufik @ eUjtZnSRPa"" folds",2022-01-26T07:03:30.091Z,164318061009100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T07:03:29.144Z,164318060914400
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T07:03:28.163Z,164318060816300
"""kobe @ dvavFrv8ZM"" calls 5.00",2022-01-26T07:03:26.975Z,164318060697500
"""Shannman @ lTUVeDpLoD"" bets 5.00",2022-01-26T07:03:24.376Z,164318060437600
"Flop:  [3♣, K♣, 7♣]",2022-01-26T07:03:19.629Z,164318059962900
"""kobe @ dvavFrv8ZM"" calls 2.00",2022-01-26T07:03:18.753Z,164318059875300
"""Shannman @ lTUVeDpLoD"" calls 2.00",2022-01-26T07:03:17.425Z,164318059742500
"""Fedor Holz @ wKDv2fjGVE"" folds",2022-01-26T07:03:16.168Z,164318059616800
"""Nate @ -Xs3B1ao3g"" calls 2.00",2022-01-26T07:03:15.245Z,164318059524500
"""Matthew @ jY15iYWiO1"" calls 2.00",2022-01-26T07:03:12.122Z,164318059212200
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T07:03:11.201Z,164318059120100
"""taoufik @ eUjtZnSRPa"" calls 2.00",2022-01-26T07:03:10.281Z,164318059028100
"""Aidan @ Cjnby_nuhl"" calls 2.00",2022-01-26T07:03:09.336Z,164318058933600
"""Zach @ BBsZMWPFSI"" raises to 2.00",2022-01-26T07:03:07.689Z,164318058768900
"""Sam @ QR-4gITocS"" folds",2022-01-26T07:03:02.913Z,164318058291300
"""kobe @ dvavFrv8ZM"" calls 0.50",2022-01-26T07:03:01.966Z,164318058196600
"""Shannman @ lTUVeDpLoD"" posts a big blind of 0.50",2022-01-26T07:02:59.409Z,164318057940915
"""Fedor Holz @ wKDv2fjGVE"" posts a small blind of 0.25",2022-01-26T07:02:59.409Z,164318057940914
"Your hand is 10♥, 10♦",2022-01-26T07:02:59.409Z,164318057940910
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (200.00) | #2 ""Nate @ -Xs3B1ao3g"" (180.04) | #3 ""Fedor Holz @ wKDv2fjGVE"" (90.07) | #4 ""Shannman @ lTUVeDpLoD"" (361.80) | #5 ""kobe @ dvavFrv8ZM"" (60.00) | #6 ""Sam @ QR-4gITocS"" (99.25) | #7 ""Zach @ BBsZMWPFSI"" (97.50) | #8 ""Aidan @ Cjnby_nuhl"" (65.26) | #9 ""taoufik @ eUjtZnSRPa"" (46.08) | #10 ""Henry @ lThNfQ1a9c"" (200.00)",2022-01-26T07:02:59.409Z,164318057940903
"-- starting hand #13  (No Limit Texas Hold'em) (dealer: ""Nate @ -Xs3B1ao3g"") --",2022-01-26T07:02:59.409Z,164318057940902
"The player ""Matthew @ jY15iYWiO1"" joined the game with a stack of 200.00.",2022-01-26T07:02:59.409Z,164318057940901
"The player ""Henry @ lThNfQ1a9c"" joined the game with a stack of 200.00.",2022-01-26T07:02:59.409Z,164318057940900
"""kobe @ dvavFrv8ZM"" shows a 8♣, 7♣.",2022-01-26T07:02:57.268Z,164318057726800
"""Shannman @ lTUVeDpLoD"" shows a 9♦, 9♣.",2022-01-26T07:02:56.858Z,164318057685800
"-- ending hand #12 --",2022-01-26T07:02:55.008Z,164318057500802
"""Shannman @ lTUVeDpLoD"" collected 79.00 from pot",2022-01-26T07:02:55.008Z,164318057500801
"Uncalled bet of 60.00 returned to ""Shannman @ lTUVeDpLoD""",2022-01-26T07:02:55.008Z,164318057500800
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T07:02:54.119Z,164318057411900
"""Shannman @ lTUVeDpLoD"" bets 60.00",2022-01-26T07:02:30.811Z,164318055081100
"River: 8♦, Q♥, J♦, 6♦ [10♦]",2022-01-26T07:02:21.066Z,164318054106600
"""kobe @ dvavFrv8ZM"" checks",2022-01-26T07:02:20.173Z,164318054017300
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T07:02:10.438Z,164318053043800
"Turn: 8♦, Q♥, J♦ [6♦]",2022-01-26T07:02:07.734Z,164318052773400
"The admin approved the player ""Henry @ lThNfQ1a9c"" participation with a stack of 200.00.",2022-01-26T07:02:07.703Z,164318052770301
"The player ""Henry @ lThNfQ1a9c"" requested a seat.",2022-01-26T07:02:07.703Z,164318052770300
"""Shannman @ lTUVeDpLoD"" calls 18.25",2022-01-26T07:02:06.886Z,164318052688600
"""Fedor Holz @ wKDv2fjGVE"" folds",2022-01-26T07:02:03.972Z,164318052397200
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T07:02:02.914Z,164318052291400
"""taoufik @ eUjtZnSRPa"" folds",2022-01-26T07:01:57.560Z,164318051756000
"The admin approved the player ""Matthew @ jY15iYWiO1"" participation with a stack of 200.00.",2022-01-26T07:01:57.412Z,164318051741200
"""kobe @ dvavFrv8ZM"" bets 18.25",2022-01-26T07:01:56.623Z,164318051662300
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T07:01:50.279Z,164318051027900
"""Fedor Holz @ wKDv2fjGVE"" checks",2022-01-26T07:01:47.920Z,164318050792000
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T07:01:46.962Z,164318050696200
"Flop:  [8♦, Q♥, J♦]",2022-01-26T07:01:44.587Z,164318050458700
"""Fedor Holz @ wKDv2fjGVE"" calls 8.00",2022-01-26T07:01:43.762Z,164318050376200
"""Nate @ -Xs3B1ao3g"" calls 8.00",2022-01-26T07:01:42.819Z,164318050281900
"""taoufik @ eUjtZnSRPa"" calls 8.00",2022-01-26T07:01:40.561Z,164318050056100
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T07:01:39.629Z,164318049962900
"""kobe @ dvavFrv8ZM"" calls 8.00",2022-01-26T07:01:37.811Z,164318049781100
"""Shannman @ lTUVeDpLoD"" raises to 8.00",2022-01-26T07:01:35.906Z,164318049590600
"""Fedor Holz @ wKDv2fjGVE"" calls 2.50",2022-01-26T07:01:30.822Z,164318049082200
"""Nate @ -Xs3B1ao3g"" calls 2.50",2022-01-26T07:01:26.450Z,164318048645000
"""taoufik @ eUjtZnSRPa"" calls 2.50",2022-01-26T07:01:24.621Z,164318048462100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T07:01:20.678Z,164318048067800
"""Zach @ BBsZMWPFSI"" calls 2.50",2022-01-26T07:01:19.729Z,164318047972900
"The player ""Matthew @ jY15iYWiO1"" requested a seat.",2022-01-26T07:01:17.928Z,164318047792800
"""Sam @ QR-4gITocS"" folds",2022-01-26T07:01:15.347Z,164318047534700
"""kobe @ dvavFrv8ZM"" raises to 2.50",2022-01-26T07:01:14.415Z,164318047441500
"""Shannman @ lTUVeDpLoD"" posts a straddle of 1.00",2022-01-26T07:01:11.351Z,164318047135114
"""Fedor Holz @ wKDv2fjGVE"" posts a big blind of 0.50",2022-01-26T07:01:11.351Z,164318047135113
"""Nate @ -Xs3B1ao3g"" posts a small blind of 0.25",2022-01-26T07:01:11.351Z,164318047135112
"Your hand is A♠, 8♠",2022-01-26T07:01:11.351Z,164318047135109
"Player stacks: #2 ""Nate @ -Xs3B1ao3g"" (188.04) | #3 ""Fedor Holz @ wKDv2fjGVE"" (98.07) | #4 ""Shannman @ lTUVeDpLoD"" (309.05) | #5 ""kobe @ dvavFrv8ZM"" (86.25) | #6 ""Sam @ QR-4gITocS"" (99.25) | #7 ""Zach @ BBsZMWPFSI"" (100.00) | #8 ""Aidan @ Cjnby_nuhl"" (65.26) | #9 ""taoufik @ eUjtZnSRPa"" (54.08)",2022-01-26T07:01:11.351Z,164318047135103
"-- starting hand #12  (No Limit Texas Hold'em) (dead button) --",2022-01-26T07:01:11.351Z,164318047135102
"The player ""Matthew @ jY15iYWiO1"" quits the game with a stack of 0.00.",2022-01-26T07:01:11.351Z,164318047135101
"The player ""Henry @ lThNfQ1a9c"" quits the game with a stack of 0.00.",2022-01-26T07:01:11.351Z,164318047135100
"""kobe @ dvavFrv8ZM"" shows a 4♦, 2♠.",2022-01-26T07:01:03.470Z,164318046347000
"-- ending hand #11 --",2022-01-26T07:01:02.845Z,164318046284504
"""Shannman @ lTUVeDpLoD"" collected 120.43 from pot with Two Pair, K's & 4's on the second run  (combination: K♣, K♦, 4♥, 4♠, A♦)",2022-01-26T07:01:02.845Z,164318046284503
"""Shannman @ lTUVeDpLoD"" collected 120.43 from pot with Pair, K's (combination: K♣, K♦, A♦, J♣, 8♥)",2022-01-26T07:01:02.845Z,164318046284502
"""Shannman @ lTUVeDpLoD"" collected 23.27 from pot with Two Pair, K's & 4's on the second run  (combination: K♣, K♦, 4♥, 4♠, A♦)",2022-01-26T07:01:02.845Z,164318046284501
"""Shannman @ lTUVeDpLoD"" collected 23.27 from pot with Pair, K's (combination: K♣, K♦, A♦, J♣, 8♥)",2022-01-26T07:01:02.845Z,164318046284500
"River (second run): 2♣, J♣, K♦, 4♥ [4♠]",2022-01-26T07:00:58.825Z,164318045882500
"River: 2♣, J♣, K♦, 4♥ [8♥]",2022-01-26T07:00:54.742Z,164318045474200
"""Matthew @ jY15iYWiO1"" shows a K♠, 10♦.",2022-01-26T07:00:50.693Z,164318045069302
"""Shannman @ lTUVeDpLoD"" shows a A♦, K♣.",2022-01-26T07:00:50.693Z,164318045069301
"""Henry @ lThNfQ1a9c"" shows a 6♥, 6♣.",2022-01-26T07:00:50.693Z,164318045069300
"""Shannman @ lTUVeDpLoD"" shows a A♦, K♣.",2022-01-26T07:00:50.114Z,164318045011400
"All players in hand choose to run it twice.",2022-01-26T07:00:49.862Z,164318044986201
"""Henry @ lThNfQ1a9c"" chooses to  run it twice.",2022-01-26T07:00:49.862Z,164318044986200
"""Matthew @ jY15iYWiO1"" shows a K♠, 10♦.",2022-01-26T07:00:44.568Z,164318044456800
"""Shannman @ lTUVeDpLoD"" chooses to  run it twice.",2022-01-26T07:00:43.328Z,164318044332800
"""Matthew @ jY15iYWiO1"" chooses to  run it twice.",2022-01-26T07:00:40.504Z,164318044050400
"Remaining players decide whether to run it twice.",2022-01-26T07:00:40.390Z,164318044039001
"""Matthew @ jY15iYWiO1"" calls 105.43 and go all in",2022-01-26T07:00:40.390Z,164318044039000
"""Shannman @ lTUVeDpLoD"" raises to 105.43 and go all in",2022-01-26T07:00:16.415Z,164318041641500
"""Matthew @ jY15iYWiO1"" bets 30.00",2022-01-26T07:00:01.351Z,164318040135100
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T06:59:57.692Z,164318039769200
"Turn: 2♣, J♣, K♦ [4♥]",2022-01-26T06:59:53.519Z,164318039351900
"""taoufik @ eUjtZnSRPa"" folds",2022-01-26T06:59:52.651Z,164318039265100
"""Shannman @ lTUVeDpLoD"" calls 15.00",2022-01-26T06:59:48.071Z,164318038807100
"""Matthew @ jY15iYWiO1"" bets 15.00",2022-01-26T06:59:40.699Z,164318038069900
"""taoufik @ eUjtZnSRPa"" checks",2022-01-26T06:59:34.609Z,164318037460900
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T06:59:31.103Z,164318037110300
"Flop:  [2♣, J♣, K♦]",2022-01-26T06:59:27.881Z,164318036788100
"""Matthew @ jY15iYWiO1"" calls 11.51",2022-01-26T06:59:26.907Z,164318036690700
"""taoufik @ eUjtZnSRPa"" calls 11.51",2022-01-26T06:59:25.531Z,164318036553100
"""Shannman @ lTUVeDpLoD"" calls 11.51",2022-01-26T06:59:21.902Z,164318036190200
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T06:59:19.925Z,164318035992500
"""Henry @ lThNfQ1a9c"" raises to 11.51 and go all in",2022-01-26T06:59:17.351Z,164318035735100
"""Matthew @ jY15iYWiO1"" calls 1.50",2022-01-26T06:59:14.328Z,164318035432800
"""taoufik @ eUjtZnSRPa"" calls 1.50",2022-01-26T06:59:13.379Z,164318035337900
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T06:59:09.705Z,164318034970500
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T06:59:08.528Z,164318034852800
"""Sam @ QR-4gITocS"" folds",2022-01-26T06:59:07.519Z,164318034751900
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T06:59:06.550Z,164318034655000
"""Shannman @ lTUVeDpLoD"" raises to 1.50",2022-01-26T06:58:58.085Z,164318033808500
"""Fedor Holz @ wKDv2fjGVE"" folds",2022-01-26T06:58:55.015Z,164318033501500
"""Nate @ -Xs3B1ao3g"" posts a big blind of 0.50",2022-01-26T06:58:54.060Z,164318033406013
"""Henry @ lThNfQ1a9c"" posts a small blind of 0.25",2022-01-26T06:58:54.060Z,164318033406012
"Your hand is 9♠, 10♥",2022-01-26T06:58:54.060Z,164318033406008
"Player stacks: #1 ""Henry @ lThNfQ1a9c"" (11.51) | #2 ""Nate @ -Xs3B1ao3g"" (188.54) | #3 ""Fedor Holz @ wKDv2fjGVE"" (98.07) | #4 ""Shannman @ lTUVeDpLoD"" (153.59) | #5 ""kobe @ dvavFrv8ZM"" (86.25) | #6 ""Sam @ QR-4gITocS"" (99.25) | #7 ""Zach @ BBsZMWPFSI"" (100.00) | #8 ""Aidan @ Cjnby_nuhl"" (65.26) | #9 ""taoufik @ eUjtZnSRPa"" (65.59) | #10 ""Matthew @ jY15iYWiO1"" (131.94)",2022-01-26T06:58:54.060Z,164318033406001
"-- starting hand #11  (No Limit Texas Hold'em) (dealer: ""Matthew @ jY15iYWiO1"") --",2022-01-26T06:58:54.060Z,164318033406000
"-- ending hand #10 --",2022-01-26T06:58:48.015Z,164318032801502
"""Nate @ -Xs3B1ao3g"" collected 53.11 from pot with Three of a Kind, 10's (combination: 10♠, 10♣, 10♦, J♠, 9♥)",2022-01-26T06:58:48.015Z,164318032801501
"""Nate @ -Xs3B1ao3g"" shows a 10♠, 10♣.",2022-01-26T06:58:48.015Z,164318032801500
"""Fedor Holz @ wKDv2fjGVE"" checks",2022-01-26T06:58:47.131Z,164318032713100
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T06:58:46.059Z,164318032605900
"River: 6♠, 4♠, 10♦, 9♥ [J♠]",2022-01-26T06:58:43.991Z,164318032399100
"""taoufik @ eUjtZnSRPa"" folds",2022-01-26T06:58:43.123Z,164318032312300
"""Fedor Holz @ wKDv2fjGVE"" calls 15.93",2022-01-26T06:58:42.226Z,164318032222600
"""Nate @ -Xs3B1ao3g"" bets 15.93",2022-01-26T06:58:40.177Z,164318032017700
"Turn: 6♠, 4♠, 10♦ [9♥]",2022-01-26T06:58:36.162Z,164318031616200
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T06:58:35.349Z,164318031534900
"""taoufik @ eUjtZnSRPa"" calls 4.25",2022-01-26T06:58:34.444Z,164318031444400
"""Fedor Holz @ wKDv2fjGVE"" calls 4.25",2022-01-26T06:58:30.433Z,164318031043300
"""Nate @ -Xs3B1ao3g"" bets 4.25",2022-01-26T06:58:29.367Z,164318030936700
"""Matthew @ jY15iYWiO1"" checks",2022-01-26T06:58:25.829Z,164318030582900
"Flop:  [6♠, 4♠, 10♦]",2022-01-26T06:58:23.754Z,164318030375400
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T06:58:22.840Z,164318030284000
"""Matthew @ jY15iYWiO1"" calls 2.00",2022-01-26T06:58:21.657Z,164318030165700
"""taoufik @ eUjtZnSRPa"" calls 2.00",2022-01-26T06:58:20.670Z,164318030067000
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T06:58:17.925Z,164318029792500
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T06:58:16.973Z,164318029697300
"""Sam @ QR-4gITocS"" folds",2022-01-26T06:58:15.848Z,164318029584800
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T06:58:14.853Z,164318029485300
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T06:58:13.904Z,164318029390400
"""Fedor Holz @ wKDv2fjGVE"" calls 2.00",2022-01-26T06:58:12.642Z,164318029264200
"""Nate @ -Xs3B1ao3g"" raises to 2.00",2022-01-26T06:58:11.005Z,164318029100500
"""Henry @ lThNfQ1a9c"" posts a big blind of 0.50",2022-01-26T06:58:04.965Z,164318028496513
"""Matthew @ jY15iYWiO1"" posts a small blind of 0.25",2022-01-26T06:58:04.965Z,164318028496512
"Your hand is J♦, 4♥",2022-01-26T06:58:04.965Z,164318028496508
"Player stacks: #1 ""Henry @ lThNfQ1a9c"" (12.01) | #2 ""Nate @ -Xs3B1ao3g"" (157.61) | #3 ""Fedor Holz @ wKDv2fjGVE"" (120.25) | #4 ""Shannman @ lTUVeDpLoD"" (153.59) | #5 ""kobe @ dvavFrv8ZM"" (86.25) | #6 ""Sam @ QR-4gITocS"" (99.25) | #7 ""Zach @ BBsZMWPFSI"" (100.00) | #8 ""Aidan @ Cjnby_nuhl"" (65.26) | #9 ""taoufik @ eUjtZnSRPa"" (71.84) | #10 ""Matthew @ jY15iYWiO1"" (133.94)",2022-01-26T06:58:04.965Z,164318028496501
"-- starting hand #10  (No Limit Texas Hold'em) (dealer: ""taoufik @ eUjtZnSRPa"") --",2022-01-26T06:58:04.965Z,164318028496500
"-- ending hand #9 --",2022-01-26T06:57:58.953Z,164318027895303
"""taoufik @ eUjtZnSRPa"" shows a 3♥, Q♣.",2022-01-26T06:57:58.953Z,164318027895302
"""Shannman @ lTUVeDpLoD"" collected 124.40 from pot with Flush, 10h High (combination: 10♥, 9♥, 6♥, 4♥, 2♥)",2022-01-26T06:57:58.953Z,164318027895301
"""Shannman @ lTUVeDpLoD"" shows a 2♥, 4♥.",2022-01-26T06:57:58.953Z,164318027895300
"""Shannman @ lTUVeDpLoD"" calls 37.32",2022-01-26T06:57:58.134Z,164318027813400
"""taoufik @ eUjtZnSRPa"" bets 37.32",2022-01-26T06:57:43.392Z,164318026339200
"River: 9♥, 10♥, 9♠, 6♥ [K♠]",2022-01-26T06:57:21.474Z,164318024147400
"""Shannman @ lTUVeDpLoD"" calls 10.56",2022-01-26T06:57:20.628Z,164318024062800
"""taoufik @ eUjtZnSRPa"" bets 10.56",2022-01-26T06:57:13.928Z,164318023392800
"Turn: 9♥, 10♥, 9♠ [6♥]",2022-01-26T06:56:58.825Z,164318021882500
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T06:56:57.915Z,164318021791500
"""Shannman @ lTUVeDpLoD"" calls 10.57",2022-01-26T06:56:56.855Z,164318021685500
"""Fedor Holz @ wKDv2fjGVE"" folds",2022-01-26T06:56:54.481Z,164318021448100
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T06:56:52.077Z,164318021207700
"""taoufik @ eUjtZnSRPa"" bets 10.57",2022-01-26T06:56:50.570Z,164318021057000
"Flop:  [9♥, 10♥, 9♠]",2022-01-26T06:56:28.045Z,164318018804500
"""Fedor Holz @ wKDv2fjGVE"" calls 1.50",2022-01-26T06:56:27.200Z,164318018720000
"""Matthew @ jY15iYWiO1"" calls 1.50",2022-01-26T06:56:23.995Z,164318018399500
"""taoufik @ eUjtZnSRPa"" calls 1.50",2022-01-26T06:56:22.748Z,164318018274800
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T06:56:20.076Z,164318018007600
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T06:56:19.030Z,164318017903000
"""Sam @ QR-4gITocS"" folds",2022-01-26T06:56:18.121Z,164318017812100
"""kobe @ dvavFrv8ZM"" calls 1.50",2022-01-26T06:56:17.183Z,164318017718300
"""Shannman @ lTUVeDpLoD"" raises to 1.50",2022-01-26T06:56:14.490Z,164318017449000
"""Fedor Holz @ wKDv2fjGVE"" calls 0.50",2022-01-26T06:56:10.345Z,164318017034500
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T06:56:05.417Z,164318016541700
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T06:56:01.398Z,164318016139800
"""Matthew @ jY15iYWiO1"" posts a big blind of 0.50",2022-01-26T06:55:59.116Z,164318015911614
"""taoufik @ eUjtZnSRPa"" posts a small blind of 0.25",2022-01-26T06:55:59.116Z,164318015911613
"Your hand is 8♥, 10♠",2022-01-26T06:55:59.116Z,164318015911609
"Player stacks: #1 ""Henry @ lThNfQ1a9c"" (12.01) | #2 ""Nate @ -Xs3B1ao3g"" (157.61) | #3 ""Fedor Holz @ wKDv2fjGVE"" (121.75) | #4 ""Shannman @ lTUVeDpLoD"" (89.14) | #5 ""kobe @ dvavFrv8ZM"" (87.75) | #6 ""Sam @ QR-4gITocS"" (99.25) | #7 ""Zach @ BBsZMWPFSI"" (100.00) | #8 ""Aidan @ Cjnby_nuhl"" (65.26) | #9 ""taoufik @ eUjtZnSRPa"" (131.79) | #10 ""Matthew @ jY15iYWiO1"" (135.44)",2022-01-26T06:55:59.116Z,164318015911602
"-- starting hand #9  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-26T06:55:59.116Z,164318015911601
"The player ""Zach @ BBsZMWPFSI"" joined the game with a stack of 100.00.",2022-01-26T06:55:59.116Z,164318015911600
"""Henry @ lThNfQ1a9c"" shows a J♦, A♣.",2022-01-26T06:55:56.166Z,164318015616600
"-- ending hand #8 --",2022-01-26T06:55:52.513Z,164318015251303
"""Aidan @ Cjnby_nuhl"" shows a J♥, A♥.",2022-01-26T06:55:52.513Z,164318015251302
"""Nate @ -Xs3B1ao3g"" collected 76.72 from pot with Pair, Q's (combination: Q♥, Q♦, J♣, 6♣, 4♥)",2022-01-26T06:55:52.513Z,164318015251301
"""Nate @ -Xs3B1ao3g"" shows a Q♥, J♣.",2022-01-26T06:55:52.513Z,164318015251300
"""Nate @ -Xs3B1ao3g"" calls 20.00",2022-01-26T06:55:51.639Z,164318015163900
"""Aidan @ Cjnby_nuhl"" bets 20.00",2022-01-26T06:55:48.631Z,164318014863100
"River: 2♥, 4♥, Q♦, 3♣ [6♣]",2022-01-26T06:55:33.584Z,164318013358400
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T06:55:32.768Z,164318013276800
"""Aidan @ Cjnby_nuhl"" checks",2022-01-26T06:55:31.474Z,164318013147400
"Turn: 2♥, 4♥, Q♦ [3♣]",2022-01-26T06:55:29.781Z,164318012978100
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T06:55:28.912Z,164318012891200
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T06:55:27.080Z,164318012708000
"""taoufik @ eUjtZnSRPa"" folds",2022-01-26T06:55:26.069Z,164318012606900
"""Aidan @ Cjnby_nuhl"" calls 9.18",2022-01-26T06:55:23.475Z,164318012347500
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T06:55:21.932Z,164318012193200
"""Nate @ -Xs3B1ao3g"" bets 9.18",2022-01-26T06:55:20.840Z,164318012084000
"""Henry @ lThNfQ1a9c"" checks",2022-01-26T06:55:17.050Z,164318011705000
"""Matthew @ jY15iYWiO1"" checks",2022-01-26T06:55:15.736Z,164318011573600
"""taoufik @ eUjtZnSRPa"" checks",2022-01-26T06:55:14.780Z,164318011478000
"""Aidan @ Cjnby_nuhl"" checks",2022-01-26T06:55:06.331Z,164318010633100
"Flop:  [2♥, 4♥, Q♦]",2022-01-26T06:55:04.758Z,164318010475800
